Time, 11 (3), , , , , , , 15 (7), , , , , , , 16 (8), , , , , , , 17 (9), , , , , , , 18 (10), , , , , , , 20 (13), , , , , , , 21 (14), , , , , , , 26 (19), , , , , , , 27 (20), , , , , , , 31 (25), , , , , , , 32 (26), , , , , , , 34 (28), , , , , , , 38 (32), , , , , , , 39 (33), , , , , , , 3 (23), , , , , , , 41 (36), , , , , , , 48 (43), , , , , , , 4 (34), , , , , , , 50 (46), , , , , , , 51 (47), , , , , , , 53 (49), , , , , , , 54 (50), , , , , , , 55 (51), , , , , , , 56 (52), , , , , , , 58 (54), , , , , , , 5 (45), , , , , , , 61 (58), , , , , , , 62 (59), , , , , , , 64 (61), , , , , , , 65 (62), , , , , , , 66 (63), , , , , , , 6 (56), , , , , , , 7 (64), , , , , , , 8 (65), , , , , , , 
Time, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, 
2019 Aug 19 (Mon) 19:00, 196.739, 0, 0, 92.0513, 0, 0, 0, 197.623, 0, 0, 92.0513, 0, 0, 0, 196.389, 0, 0, 92.0513, 0, 0, 0, 188.463, 0, 0, 92.0513, 0, 0, 0, 195.116, 0, 0, 87.223, 0, 0, 0, 195.331, 0, 0, 84.5026, 0, 0, 0, 186.615, 0, 0, 88.1258, 0, 0, 0, 198.347, 0, 0, 91.5156, 0, 0, 0, 198.246, 0, 0, 90.9719, 0, 0, 0, 197.632, 0, 0, 80.6406, 0, 0, 0, 197.87, 0, 0, 90.4096, 0, 0, 0, 188.5, 0, 0, 89.4355, 0, 0, 0, 185.327, 0, 0, 88.4474, 0, 0, 0, 193.527, 0, 0, 86.5896, 0, 0, 0, 195.116, 0, 0, 89.9563, 0, 0, 0, 185.327, 0, 0, 92.0513, 0, 0, 0, 192.853, 0, 0, 92.0513, 0, 0, 0, 191.104, 0, 0, 92.0513, 0, 0, 0, 193.025, 0, 0, 92.0513, 0, 0, 0, 199.067, 0, 0, 86.2026, 0, 0, 0, 193.025, 0, 0, 92.0513, 0, 0, 0, 199.067, 0, 0, 92.0513, 0, 0, 0, 197.278, 0, 0, 84.1993, 0, 0, 0, 192.235, 0, 0, 83.0595, 0, 0, 0, 197.278, 0, 0, 92.0513, 0, 0, 0, 189.61, 0, 0, 92.0513, 0, 0, 0, 196.407, 0, 0, 92.0513, 0, 0, 0, 191.597, 0, 0, 73.9248, 0, 0, 0, 196.407, 0, 0, 84.4252, 0, 0, 0, 191.597, 0, 0, 90.0814, 0, 0, 0, 198.553, 0, 0, 92.0513, 0, 0, 0, 188.5, 0, 0, 92.0513, 0, 0, 0, 195.331, 0, 0, 92.0513, 0, 0, 0, 186.615, 0, 0, 92.0513, 0, 0, 0, 
2019 Aug 19 (Mon) 19:30, 199.843, 0, 0, 92.0513, 0, 0, 0, 200.755, 0, 0, 92.0513, 0, 0, 0, 199.572, 0, 0, 92.0513, 0, 0, 0, 191.378, 0, 0, 92.0513, 0, 0, 0, 198.262, 0, 0, 87.223, 0, 0, 0, 198.553, 0, 0, 84.5026, 0, 0, 0, 189.554, 0, 0, 88.1258, 0, 0, 0, 201.437, 0, 0, 91.5156, 0, 0, 0, 201.355, 0, 0, 90.9719, 0, 0, 0, 200.768, 0, 0, 80.6406, 0, 0, 0, 200.998, 0, 0, 90.4096, 0, 0, 0, 191.381, 0, 0, 89.4355, 0, 0, 0, 188.281, 0, 0, 88.4474, 0, 0, 0, 196.728, 0, 0, 86.5896, 0, 0, 0, 198.262, 0, 0, 89.9563, 0, 0, 0, 188.281, 0, 0, 92.0513, 0, 0, 0, 196.062, 0, 0, 92.0513, 0, 0, 0, 193.965, 0, 0, 92.0513, 0, 0, 0, 195.862, 0, 0, 92.0513, 0, 0, 0, 202.119, 0, 0, 86.2026, 0, 0, 0, 195.862, 0, 0, 92.0513, 0, 0, 0, 202.119, 0, 0, 92.0513, 0, 0, 0, 200.365, 0, 0, 84.1993, 0, 0, 0, 195.091, 0, 0, 83.0595, 0, 0, 0, 200.365, 0, 0, 92.0513, 0, 0, 0, 192.486, 0, 0, 92.0513, 0, 0, 0, 199.503, 0, 0, 92.0513, 0, 0, 0, 194.461, 0, 0, 73.9248, 0, 0, 0, 199.503, 0, 0, 84.4252, 0, 0, 0, 194.461, 0, 0, 90.0814, 0, 0, 0, 201.647, 0, 0, 92.0513, 0, 0, 0, 191.381, 0, 0, 92.0513, 0, 0, 0, 198.553, 0, 0, 92.0513, 0, 0, 0, 189.554, 0, 0, 92.0513, 0, 0, 0, 
2019 Aug 19 (Mon) 20:00, 201.316, 0, 0, 92.0513, 0, 0, 0, 202.267, 0, 0, 92.0513, 0, 0, 0, 201.124, 0, 0, 92.0513, 0, 0, 0, 192.567, 0, 0, 92.0513, 0, 0, 0, 199.758, 0, 0, 87.223, 0, 0, 0, 200.131, 0, 0, 84.5026, 0, 0, 0, 190.739, 0, 0, 88.1258, 0, 0, 0, 202.924, 0, 0, 91.5156, 0, 0, 0, 202.849, 0, 0, 90.9719, 0, 0, 0, 202.283, 0, 0, 80.6406, 0, 0, 0, 202.527, 0, 0, 90.4096, 0, 0, 0, 192.52, 0, 0, 89.4355, 0, 0, 0, 189.461, 0, 0, 88.4474, 0, 0, 0, 198.267, 0, 0, 86.5896, 0, 0, 0, 199.758, 0, 0, 89.9563, 0, 0, 0, 189.461, 0, 0, 92.0513, 0, 0, 0, 197.6, 0, 0, 92.0513, 0, 0, 0, 195.131, 0, 0, 92.0513, 0, 0, 0, 197.032, 0, 0, 92.0513, 0, 0, 0, 203.571, 0, 0, 86.2026, 0, 0, 0, 197.032, 0, 0, 92.0513, 0, 0, 0, 203.571, 0, 0, 92.0513, 0, 0, 0, 201.808, 0, 0, 84.1993, 0, 0, 0, 196.275, 0, 0, 83.0595, 0, 0, 0, 201.808, 0, 0, 92.0513, 0, 0, 0, 193.642, 0, 0, 92.0513, 0, 0, 0, 200.939, 0, 0, 92.0513, 0, 0, 0, 195.644, 0, 0, 73.9248, 0, 0, 0, 200.939, 0, 0, 84.4252, 0, 0, 0, 195.644, 0, 0, 90.0814, 0, 0, 0, 203.142, 0, 0, 92.0513, 0, 0, 0, 192.52, 0, 0, 92.0513, 0, 0, 0, 200.131, 0, 0, 92.0513, 0, 0, 0, 190.739, 0, 0, 92.0513, 0, 0, 0, 
2019 Aug 19 (Mon) 20:30, 196.07, 0, 0, 92.0513, 0, 0, 0, 196.955, 0, 0, 92.0513, 0, 0, 0, 195.713, 0, 0, 92.0513, 0, 0, 0, 187.786, 0, 0, 92.0513, 0, 0, 0, 194.439, 0, 0, 87.223, 0, 0, 0, 194.649, 0, 0, 84.5026, 0, 0, 0, 185.93, 0, 0, 88.1258, 0, 0, 0, 197.686, 0, 0, 91.5156, 0, 0, 0, 197.581, 0, 0, 90.9719, 0, 0, 0, 196.963, 0, 0, 80.6406, 0, 0, 0, 197.207, 0, 0, 90.4096, 0, 0, 0, 187.821, 0, 0, 89.4355, 0, 0, 0, 184.634, 0, 0, 88.4474, 0, 0, 0, 192.842, 0, 0, 86.5896, 0, 0, 0, 194.439, 0, 0, 89.9563, 0, 0, 0, 184.634, 0, 0, 92.0513, 0, 0, 0, 192.165, 0, 0, 92.0513, 0, 0, 0, 190.44, 0, 0, 92.0513, 0, 0, 0, 192.37, 0, 0, 92.0513, 0, 0, 0, 198.41, 0, 0, 86.2026, 0, 0, 0, 192.37, 0, 0, 92.0513, 0, 0, 0, 198.41, 0, 0, 92.0513, 0, 0, 0, 196.607, 0, 0, 84.1993, 0, 0, 0, 191.577, 0, 0, 83.0595, 0, 0, 0, 196.607, 0, 0, 92.0513, 0, 0, 0, 188.938, 0, 0, 92.0513, 0, 0, 0, 195.731, 0, 0, 92.0513, 0, 0, 0, 190.935, 0, 0, 73.9248, 0, 0, 0, 195.731, 0, 0, 84.4252, 0, 0, 0, 190.935, 0, 0, 90.0814, 0, 0, 0, 197.893, 0, 0, 92.0513, 0, 0, 0, 187.821, 0, 0, 92.0513, 0, 0, 0, 194.649, 0, 0, 92.0513, 0, 0, 0, 185.93, 0, 0, 92.0513, 0, 0, 0, 
2019 Aug 19 (Mon) 21:00, 198.701, 0, 0, 92.0513, 0, 0, 0, 199.627, 0, 0, 92.0513, 0, 0, 0, 198.441, 0, 0, 92.0513, 0, 0, 0, 190.116, 0, 0, 92.0513, 0, 0, 0, 197.108, 0, 0, 87.223, 0, 0, 0, 197.415, 0, 0, 84.5026, 0, 0, 0, 188.269, 0, 0, 88.1258, 0, 0, 0, 200.321, 0, 0, 91.5156, 0, 0, 0, 200.229, 0, 0, 90.9719, 0, 0, 0, 199.64, 0, 0, 80.6406, 0, 0, 0, 199.892, 0, 0, 90.4096, 0, 0, 0, 190.098, 0, 0, 89.4355, 0, 0, 0, 186.977, 0, 0, 88.4474, 0, 0, 0, 195.57, 0, 0, 86.5896, 0, 0, 0, 197.108, 0, 0, 89.9563, 0, 0, 0, 186.977, 0, 0, 92.0513, 0, 0, 0, 194.896, 0, 0, 92.0513, 0, 0, 0, 192.726, 0, 0, 92.0513, 0, 0, 0, 194.647, 0, 0, 92.0513, 0, 0, 0, 201, 0, 0, 86.2026, 0, 0, 0, 194.647, 0, 0, 92.0513, 0, 0, 0, 201, 0, 0, 92.0513, 0, 0, 0, 199.207, 0, 0, 84.1993, 0, 0, 0, 193.874, 0, 0, 83.0595, 0, 0, 0, 199.207, 0, 0, 92.0513, 0, 0, 0, 191.224, 0, 0, 92.0513, 0, 0, 0, 198.33, 0, 0, 92.0513, 0, 0, 0, 193.235, 0, 0, 73.9248, 0, 0, 0, 198.33, 0, 0, 84.4252, 0, 0, 0, 193.235, 0, 0, 90.0814, 0, 0, 0, 200.535, 0, 0, 92.0513, 0, 0, 0, 190.098, 0, 0, 92.0513, 0, 0, 0, 197.415, 0, 0, 92.0513, 0, 0, 0, 188.269, 0, 0, 92.0513, 0, 0, 0, 
2019 Aug 19 (Mon) 21:30, 198.844, 0, 0, 92.0513, 0, 0, 0, 199.795, 0, 0, 92.0513, 0, 0, 0, 198.625, 0, 0, 92.0513, 0, 0, 0, 190.076, 0, 0, 92.0513, 0, 0, 0, 197.256, 0, 0, 87.223, 0, 0, 0, 197.609, 0, 0, 84.5026, 0, 0, 0, 188.216, 0, 0, 88.1258, 0, 0, 0, 200.483, 0, 0, 91.5156, 0, 0, 0, 200.389, 0, 0, 90.9719, 0, 0, 0, 199.809, 0, 0, 80.6406, 0, 0, 0, 200.077, 0, 0, 90.4096, 0, 0, 0, 190.025, 0, 0, 89.4355, 0, 0, 0, 186.913, 0, 0, 88.4474, 0, 0, 0, 195.737, 0, 0, 86.5896, 0, 0, 0, 197.256, 0, 0, 89.9563, 0, 0, 0, 186.913, 0, 0, 92.0513, 0, 0, 0, 195.057, 0, 0, 92.0513, 0, 0, 0, 192.684, 0, 0, 92.0513, 0, 0, 0, 194.62, 0, 0, 92.0513, 0, 0, 0, 201.144, 0, 0, 86.2026, 0, 0, 0, 194.62, 0, 0, 92.0513, 0, 0, 0, 201.144, 0, 0, 92.0513, 0, 0, 0, 199.328, 0, 0, 84.1993, 0, 0, 0, 193.851, 0, 0, 83.0595, 0, 0, 0, 199.328, 0, 0, 92.0513, 0, 0, 0, 191.168, 0, 0, 92.0513, 0, 0, 0, 198.441, 0, 0, 92.0513, 0, 0, 0, 193.209, 0, 0, 73.9248, 0, 0, 0, 198.441, 0, 0, 84.4252, 0, 0, 0, 193.209, 0, 0, 90.0814, 0, 0, 0, 200.702, 0, 0, 92.0513, 0, 0, 0, 190.025, 0, 0, 92.0513, 0, 0, 0, 197.609, 0, 0, 92.0513, 0, 0, 0, 188.216, 0, 0, 92.0513, 0, 0, 0, 
2019 Aug 19 (Mon) 22:00, 199.685, 0, 0, 92.0513, 0, 0, 0, 200.691, 0, 0, 92.0513, 0, 0, 0, 199.566, 0, 0, 92.0513, 0, 0, 0, 190.495, 0, 0, 92.0513, 0, 0, 0, 198.115, 0, 0, 87.223, 0, 0, 0, 198.575, 0, 0, 84.5026, 0, 0, 0, 188.612, 0, 0, 88.1258, 0, 0, 0, 201.36, 0, 0, 91.5156, 0, 0, 0, 201.267, 0, 0, 90.9719, 0, 0, 0, 200.711, 0, 0, 80.6406, 0, 0, 0, 201.011, 0, 0, 90.4096, 0, 0, 0, 190.37, 0, 0, 89.4355, 0, 0, 0, 187.289, 0, 0, 88.4474, 0, 0, 0, 196.644, 0, 0, 86.5896, 0, 0, 0, 198.115, 0, 0, 89.9563, 0, 0, 0, 187.289, 0, 0, 92.0513, 0, 0, 0, 195.954, 0, 0, 92.0513, 0, 0, 0, 193.093, 0, 0, 92.0513, 0, 0, 0, 195.054, 0, 0, 92.0513, 0, 0, 0, 201.977, 0, 0, 86.2026, 0, 0, 0, 195.054, 0, 0, 92.0513, 0, 0, 0, 201.977, 0, 0, 92.0513, 0, 0, 0, 200.122, 0, 0, 84.1993, 0, 0, 0, 194.298, 0, 0, 83.0595, 0, 0, 0, 200.122, 0, 0, 92.0513, 0, 0, 0, 191.548, 0, 0, 92.0513, 0, 0, 0, 199.215, 0, 0, 92.0513, 0, 0, 0, 193.648, 0, 0, 73.9248, 0, 0, 0, 199.215, 0, 0, 84.4252, 0, 0, 0, 193.648, 0, 0, 90.0814, 0, 0, 0, 201.591, 0, 0, 92.0513, 0, 0, 0, 190.37, 0, 0, 92.0513, 0, 0, 0, 198.575, 0, 0, 92.0513, 0, 0, 0, 188.612, 0, 0, 92.0513, 0, 0, 0, 
2019 Aug 19 (Mon) 22:30, 199.999, 0, 0, 92.0513, 0, 0, 0, 201.042, 0, 0, 92.0513, 0, 0, 0, 199.942, 0, 0, 92.0513, 0, 0, 0, 190.532, 0, 0, 92.0513, 0, 0, 0, 198.438, 0, 0, 87.223, 0, 0, 0, 198.967, 0, 0, 84.5026, 0, 0, 0, 188.631, 0, 0, 88.1258, 0, 0, 0, 201.701, 0, 0, 91.5156, 0, 0, 0, 201.606, 0, 0, 90.9719, 0, 0, 0, 201.064, 0, 0, 80.6406, 0, 0, 0, 201.388, 0, 0, 90.4096, 0, 0, 0, 190.357, 0, 0, 89.4355, 0, 0, 0, 187.292, 0, 0, 88.4474, 0, 0, 0, 196.995, 0, 0, 86.5896, 0, 0, 0, 198.438, 0, 0, 89.9563, 0, 0, 0, 187.292, 0, 0, 92.0513, 0, 0, 0, 196.298, 0, 0, 92.0513, 0, 0, 0, 193.127, 0, 0, 92.0513, 0, 0, 0, 195.107, 0, 0, 92.0513, 0, 0, 0, 202.29, 0, 0, 86.2026, 0, 0, 0, 195.107, 0, 0, 92.0513, 0, 0, 0, 202.29, 0, 0, 92.0513, 0, 0, 0, 200.405, 0, 0, 84.1993, 0, 0, 0, 194.358, 0, 0, 83.0595, 0, 0, 0, 200.405, 0, 0, 92.0513, 0, 0, 0, 191.561, 0, 0, 92.0513, 0, 0, 0, 199.483, 0, 0, 92.0513, 0, 0, 0, 193.703, 0, 0, 73.9248, 0, 0, 0, 199.483, 0, 0, 84.4252, 0, 0, 0, 193.703, 0, 0, 90.0814, 0, 0, 0, 201.94, 0, 0, 92.0513, 0, 0, 0, 190.357, 0, 0, 92.0513, 0, 0, 0, 198.967, 0, 0, 92.0513, 0, 0, 0, 188.631, 0, 0, 92.0513, 0, 0, 0, 
2019 Aug 19 (Mon) 23:00, 200.652, 0, 0, 92.0513, 0, 0, 0, 201.749, 0, 0, 92.0513, 0, 0, 0, 200.691, 0, 0, 92.0513, 0, 0, 0, 190.767, 0, 0, 92.0513, 0, 0, 0, 199.106, 0, 0, 87.223, 0, 0, 0, 199.739, 0, 0, 84.5026, 0, 0, 0, 188.842, 0, 0, 88.1258, 0, 0, 0, 202.391, 0, 0, 91.5156, 0, 0, 0, 202.295, 0, 0, 90.9719, 0, 0, 0, 201.776, 0, 0, 80.6406, 0, 0, 0, 202.132, 0, 0, 90.4096, 0, 0, 0, 190.521, 0, 0, 89.4355, 0, 0, 0, 187.481, 0, 0, 88.4474, 0, 0, 0, 197.707, 0, 0, 86.5896, 0, 0, 0, 199.106, 0, 0, 89.9563, 0, 0, 0, 187.481, 0, 0, 92.0513, 0, 0, 0, 197, 0, 0, 92.0513, 0, 0, 0, 193.355, 0, 0, 92.0513, 0, 0, 0, 195.362, 0, 0, 92.0513, 0, 0, 0, 202.939, 0, 0, 86.2026, 0, 0, 0, 195.362, 0, 0, 92.0513, 0, 0, 0, 202.939, 0, 0, 92.0513, 0, 0, 0, 201.011, 0, 0, 84.1993, 0, 0, 0, 194.626, 0, 0, 83.0595, 0, 0, 0, 201.011, 0, 0, 92.0513, 0, 0, 0, 191.76, 0, 0, 92.0513, 0, 0, 0, 200.069, 0, 0, 92.0513, 0, 0, 0, 193.962, 0, 0, 73.9248, 0, 0, 0, 200.069, 0, 0, 84.4252, 0, 0, 0, 193.962, 0, 0, 90.0814, 0, 0, 0, 202.641, 0, 0, 92.0513, 0, 0, 0, 190.521, 0, 0, 92.0513, 0, 0, 0, 199.739, 0, 0, 92.0513, 0, 0, 0, 188.842, 0, 0, 92.0513, 0, 0, 0, 
2019 Aug 19 (Mon) 23:30, 200.473, 0, 0, 92.0513, 0, 0, 0, 201.613, 0, 0, 92.0513, 0, 0, 0, 200.58, 0, 0, 92.0513, 0, 0, 0, 190.259, 0, 0, 92.0513, 0, 0, 0, 198.931, 0, 0, 87.223, 0, 0, 0, 199.64, 0, 0, 84.5026, 0, 0, 0, 188.306, 0, 0, 88.1258, 0, 0, 0, 202.25, 0, 0, 91.5156, 0, 0, 0, 202.148, 0, 0, 90.9719, 0, 0, 0, 201.642, 0, 0, 80.6406, 0, 0, 0, 202.032, 0, 0, 90.4096, 0, 0, 0, 189.956, 0, 0, 89.4355, 0, 0, 0, 186.922, 0, 0, 88.4474, 0, 0, 0, 197.56, 0, 0, 86.5896, 0, 0, 0, 198.931, 0, 0, 89.9563, 0, 0, 0, 186.922, 0, 0, 92.0513, 0, 0, 0, 196.841, 0, 0, 92.0513, 0, 0, 0, 192.854, 0, 0, 92.0513, 0, 0, 0, 194.891, 0, 0, 92.0513, 0, 0, 0, 202.769, 0, 0, 86.2026, 0, 0, 0, 194.891, 0, 0, 92.0513, 0, 0, 0, 202.769, 0, 0, 92.0513, 0, 0, 0, 200.793, 0, 0, 84.1993, 0, 0, 0, 194.162, 0, 0, 83.0595, 0, 0, 0, 200.793, 0, 0, 92.0513, 0, 0, 0, 191.229, 0, 0, 92.0513, 0, 0, 0, 199.829, 0, 0, 92.0513, 0, 0, 0, 193.49, 0, 0, 73.9248, 0, 0, 0, 199.829, 0, 0, 84.4252, 0, 0, 0, 193.49, 0, 0, 90.0814, 0, 0, 0, 202.51, 0, 0, 92.0513, 0, 0, 0, 189.956, 0, 0, 92.0513, 0, 0, 0, 199.64, 0, 0, 92.0513, 0, 0, 0, 188.306, 0, 0, 92.0513, 0, 0, 0, 
2019 Aug 20 (Tue) 0:00, 203.011, 0, 0, 92.0513, 0, 0, 0, 204.22, 0, 0, 92.0513, 0, 0, 0, 203.266, 0, 0, 92.0513, 0, 0, 0, 192.283, 0, 0, 92.0513, 0, 0, 0, 201.518, 0, 0, 87.223, 0, 0, 0, 202.379, 0, 0, 84.5026, 0, 0, 0, 190.325, 0, 0, 88.1258, 0, 0, 0, 204.812, 0, 0, 91.5156, 0, 0, 0, 204.72, 0, 0, 90.9719, 0, 0, 0, 204.256, 0, 0, 80.6406, 0, 0, 0, 204.675, 0, 0, 90.4096, 0, 0, 0, 191.888, 0, 0, 89.4355, 0, 0, 0, 188.931, 0, 0, 88.4474, 0, 0, 0, 200.233, 0, 0, 86.5896, 0, 0, 0, 201.518, 0, 0, 89.9563, 0, 0, 0, 188.931, 0, 0, 92.0513, 0, 0, 0, 199.513, 0, 0, 92.0513, 0, 0, 0, 194.832, 0, 0, 92.0513, 0, 0, 0, 196.875, 0, 0, 92.0513, 0, 0, 0, 205.261, 0, 0, 86.2026, 0, 0, 0, 196.875, 0, 0, 92.0513, 0, 0, 0, 205.261, 0, 0, 92.0513, 0, 0, 0, 203.27, 0, 0, 84.1993, 0, 0, 0, 196.173, 0, 0, 83.0595, 0, 0, 0, 203.27, 0, 0, 92.0513, 0, 0, 0, 193.19, 0, 0, 92.0513, 0, 0, 0, 202.295, 0, 0, 92.0513, 0, 0, 0, 195.5, 0, 0, 73.9248, 0, 0, 0, 202.295, 0, 0, 84.4252, 0, 0, 0, 195.5, 0, 0, 90.0814, 0, 0, 0, 205.085, 0, 0, 92.0513, 0, 0, 0, 191.888, 0, 0, 92.0513, 0, 0, 0, 202.379, 0, 0, 92.0513, 0, 0, 0, 190.325, 0, 0, 92.0513, 0, 0, 0, 
